"participant","date","overall_time","trial_count","click_order","prompt_rt_sec","selection_rt_ms","pressed_object","line_width","top_x","top_y","bottom_x","bottom_y","line_id","line_orientation","selected_or_released","accuracy","possible_thinnest_lines","is_practice","is_anomaly_trial","anomaly_mid_x","anomaly_mid_y","anomaly_line_id","anomaly_group","drop_marker","indecision_trial"
63,"2021_Nov_01_1258","0 days 00:12:21.737226000",68,1,0.127148399998987,1514.156,"line",1.6667,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,3,"False","False",NA,NA,"",NA,"63_68",0
63,"2021_Nov_01_1258","0 days 00:12:22.439202000",68,2,0.127148399998987,2216.132,"line",1.3333,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,3,"False","False",NA,NA,"",NA,"63_68",0
63,"2021_Nov_01_1258","0 days 00:12:24.176138000",68,3,0.127148399998987,3953.068,"line",1.3333,381.613731705499,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_right","forward_slash","selected",NA,3,"False","False",NA,NA,"",NA,"63_68",0
63,"2021_Nov_01_1258","0 days 00:12:25.077725000",68,4,0.127148399998987,4854.655,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,3,"False","False",NA,NA,"",NA,"63_68",0
63,"2021_Nov_01_1258","0 days 00:12:28.897317000",69,1,2.9299876999994,279.308,"line",1.3333,88.508582315937,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_left","back_slash","selected",NA,7,"False","True",-58.0439923788441,-134.183355263694,"r2c1_bottom_right",0,"63_69",0
63,"2021_Nov_01_1258","0 days 00:12:29.696837000",69,2,2.9299876999994,1078.828,"line",1.3333,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,7,"False","True",-58.0439923788441,-134.183355263694,"r2c1_bottom_right",0,"63_69",0
63,"2021_Nov_01_1258","0 days 00:12:33.051369000",69,3,2.9299876999994,4433.36,"line",1.6667,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,7,"False","True",-58.0439923788441,-134.183355263694,"r2c1_bottom_right",0,"63_69",0
63,"2021_Nov_01_1258","0 days 00:12:33.686185000",69,4,2.9299876999994,5068.176,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,7,"False","True",-58.0439923788441,-134.183355263694,"r2c1_bottom_right",0,"63_69",0
63,"2021_Nov_01_1258","0 days 00:12:36.787620000",70,1,2.09718780000003,396.589,"line",1.3333,-9.19313414725039,280,-106.894850610438,210.326657894522,"r0c1_bottom_right","forward_slash","selected",NA,3,"False","False",NA,NA,"",NA,"63_70",0
63,"2021_Nov_01_1258","0 days 00:12:42.160268000",70,2,2.09718780000003,5769.237,"line",1.3333,-204.596567073625,-99.3466842109554,-302.298283536813,-169.020026316433,"r2c0_bottom_right","forward_slash","selected",NA,3,"False","False",NA,NA,"",NA,"63_70",0
63,"2021_Nov_01_1258","0 days 00:12:44.563330000",70,3,2.09718780000003,8172.299,"line",2,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,3,"False","False",NA,NA,"",NA,"63_70",0
63,"2021_Nov_01_1258","0 days 00:12:45.266196000",70,4,2.09718780000003,8875.165,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,3,"False","False",NA,NA,"",NA,"63_70",0
63,"2021_Nov_01_1258","0 days 00:12:48.215618000",71,1,1.31299880000006,847.413,"line",1,-204.596567073625,280,-106.894850610438,210.326657894522,"r0c1_bottom_left","back_slash","selected",NA,3,"False","False",NA,NA,"",NA,"63_71",0
63,"2021_Nov_01_1258","0 days 00:12:50.152697000",71,2,1.31299880000006,2784.492,"line",1,88.508582315937,-169.020026316433,88.508582315937,-289.020026316433,"r3c1_right","vertical","selected",NA,3,"False","False",NA,NA,"",NA,"63_71",0
63,"2021_Nov_01_1258","0 days 00:12:53.304916000",71,3,1.31299880000006,5936.711,"line",1.6667,381.613731705499,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_right","forward_slash","selected",NA,3,"False","False",NA,NA,"",NA,"63_71",0
63,"2021_Nov_01_1258","0 days 00:12:54.007810000",71,4,1.31299880000006,6639.605,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,3,"False","False",NA,NA,"",NA,"63_71",0
63,"2021_Nov_01_1258","0 days 00:12:56.405693000",72,1,1.28065939999942,478.291,"line",1.3333,283.912015242312,90.3266578945223,381.613731705499,20.6533157890446,"r1c3_bottom_left","back_slash","selected",NA,3,"False","False",NA,NA,"",NA,"63_72",0
63,"2021_Nov_01_1258","0 days 00:12:58.044889000",72,2,1.28065939999942,2117.487,"line",1,381.613731705499,280,283.912015242312,210.326657894522,"r0c3_bottom_right","forward_slash","selected",NA,3,"False","False",NA,NA,"",NA,"63_72",0
63,"2021_Nov_01_1258","0 days 00:12:59.811411000",72,3,1.28065939999942,3884.009,"line",1.3333,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,3,"False","False",NA,NA,"",NA,"63_72",0
63,"2021_Nov_01_1258","0 days 00:13:00.613554000",72,4,1.28065939999942,4686.152,"submit",NA,NA,NA,NA,NA,"","","",1,3,"False","False",NA,NA,"",NA,"63_72",0
63,"2021_Nov_01_1258","0 days 00:13:03.464295000",73,1,0.65542429999914,1497.593,"line",1.3333,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,6,"False","False",NA,NA,"",NA,"63_73",0
63,"2021_Nov_01_1258","0 days 00:13:04.132527000",73,2,0.65542429999914,2165.825,"line",1.3333,88.508582315937,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_left","back_slash","selected",NA,6,"False","False",NA,NA,"",NA,"63_73",0
63,"2021_Nov_01_1258","0 days 00:13:05.936303000",73,3,0.65542429999914,3969.601,"line",1.3333,-9.19313414725039,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_right","forward_slash","selected",NA,6,"False","False",NA,NA,"",NA,"63_73",0
63,"2021_Nov_01_1258","0 days 00:13:06.886345000",73,4,0.65542429999914,4919.643,"submit",NA,NA,NA,NA,NA,"","","",1,6,"False","False",NA,NA,"",NA,"63_73",0
63,"2021_Nov_01_1258","0 days 00:13:09.139210000",74,1,1.06420749999961,549.749,"line",1,-9.19313414725039,280,-106.894850610438,210.326657894522,"r0c1_bottom_right","forward_slash","selected",NA,3,"False","True",137.359440547531,-134.183355263694,"r2c2_bottom_right",2,"63_74",0
63,"2021_Nov_01_1258","0 days 00:13:10.670943000",74,2,1.06420749999961,2081.482,"line",2,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,3,"False","True",137.359440547531,-134.183355263694,"r2c2_bottom_right",2,"63_74",0
63,"2021_Nov_01_1258","0 days 00:13:11.740491000",74,3,1.06420749999961,3151.03,"line",1.6667,283.912015242312,90.3266578945223,381.613731705499,20.6533157890446,"r1c3_bottom_left","back_slash","selected",NA,3,"False","True",137.359440547531,-134.183355263694,"r2c2_bottom_right",2,"63_74",0
63,"2021_Nov_01_1258","0 days 00:13:12.559006000",74,4,1.06420749999961,3969.545,"submit",NA,NA,NA,NA,NA,"","","",0.333333333333333,3,"False","True",137.359440547531,-134.183355263694,"r2c2_bottom_right",2,"63_74",0
63,"2021_Nov_01_1258","0 days 00:13:15.594283000",75,1,1.73860259999856,349.123,"line",1.3333,186.210298779124,280,88.508582315937,210.326657894522,"r0c2_bottom_right","forward_slash","selected",NA,4,"False","False",NA,NA,"",NA,"63_75",0
63,"2021_Nov_01_1258","0 days 00:13:16.360456000",75,2,1.73860259999856,1115.296,"line",1.6667,283.912015242312,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_right","forward_slash","selected",NA,4,"False","False",NA,NA,"",NA,"63_75",0
63,"2021_Nov_01_1258","0 days 00:13:18.563832000",75,3,1.73860259999856,3318.672,"line",1,-204.596567073625,20.6533157890446,-204.596567073625,-99.3466842109554,"r2c0_right","vertical","selected",NA,4,"False","False",NA,NA,"",NA,"63_75",0
63,"2021_Nov_01_1258","0 days 00:13:19.564364000",75,4,1.73860259999856,4319.204,"submit",NA,NA,NA,NA,NA,"","","",1,4,"False","False",NA,NA,"",NA,"63_75",0
63,"2021_Nov_01_1258","0 days 00:13:25.153663000",76,1,1.98823450000054,2816.467,"line",1.3333,-9.19313414725039,400,-9.19313414725039,280,"r0c1_right","vertical","selected",NA,4,"False","False",NA,NA,"",NA,"63_76",1
63,"2021_Nov_01_1258","0 days 00:13:26.321600000",76,2,1.98823450000054,3984.404,"line",1,283.912015242312,210.326657894522,283.912015242312,90.3266578945223,"r1c2_right","vertical","selected",NA,4,"False","False",NA,NA,"",NA,"63_76",1
63,"2021_Nov_01_1258","0 days 00:13:27.019554000",76,3,1.98823450000054,4682.358,"line",1.6667,283.912015242312,90.3266578945223,381.613731705499,20.6533157890446,"r1c3_bottom_left","back_slash","selected",NA,4,"False","False",NA,NA,"",NA,"63_76",1
63,"2021_Nov_01_1258","0 days 00:13:29.091224000",76,4,1.98823450000054,6754.028,"line",1.6667,283.912015242312,90.3266578945223,381.613731705499,20.6533157890446,"r1c3_bottom_left","back_slash","released",NA,4,"False","False",NA,NA,"",NA,"63_76",1
63,"2021_Nov_01_1258","0 days 00:13:30.326303000",76,5,1.98823450000054,7989.107,"line",1,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,4,"False","False",NA,NA,"",NA,"63_76",1
63,"2021_Nov_01_1258","0 days 00:13:31.094262000",76,6,1.98823450000054,8757.066,"submit",NA,NA,NA,NA,NA,"","","",1,4,"False","False",NA,NA,"",NA,"63_76",1
63,"2021_Nov_01_1258","0 days 00:13:35.662954000",77,1,3.26998900000035,413.606,"line",1.3333,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,7,"False","True",-58.0439923788441,-134.183355263694,"r2c1_bottom_right",0,"63_77",0
63,"2021_Nov_01_1258","0 days 00:13:36.329733000",77,2,3.26998900000035,1080.385,"line",1.3333,186.210298779124,280,88.508582315937,210.326657894522,"r0c2_bottom_right","forward_slash","selected",NA,7,"False","True",-58.0439923788441,-134.183355263694,"r2c1_bottom_right",0,"63_77",0
63,"2021_Nov_01_1258","0 days 00:13:36.865209000",77,3,3.26998900000035,1615.861,"line",1.3333,186.210298779124,280,283.912015242312,210.326657894522,"r0c3_bottom_left","back_slash","selected",NA,7,"False","True",-58.0439923788441,-134.183355263694,"r2c1_bottom_right",0,"63_77",0
63,"2021_Nov_01_1258","0 days 00:13:37.767250000",77,4,3.26998900000035,2517.902,"submit",NA,NA,NA,NA,NA,"","","",1,7,"False","True",-58.0439923788441,-134.183355263694,"r2c1_bottom_right",0,"63_77",0
63,"2021_Nov_01_1258","0 days 00:13:40.970056000",78,1,0.78398500000003,1584.027,"line",1.3333,-204.596567073625,280,-302.298283536813,210.326657894522,"r0c0_bottom_right","forward_slash","selected",NA,6,"False","True",137.359440547531,245.163328947261,"r0c2_bottom_right",2,"63_78",0
63,"2021_Nov_01_1258","0 days 00:13:41.870263000",78,2,0.78398500000003,2484.234,"line",1.6667,-106.894850610438,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_right","forward_slash","selected",NA,6,"False","True",137.359440547531,245.163328947261,"r0c2_bottom_right",2,"63_78",0
63,"2021_Nov_01_1258","0 days 00:13:42.669967000",78,3,0.78398500000003,3283.938,"line",1.6667,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,6,"False","True",137.359440547531,245.163328947261,"r0c2_bottom_right",2,"63_78",0
63,"2021_Nov_01_1258","0 days 00:13:43.872944000",78,4,0.78398500000003,4486.915,"submit",NA,NA,NA,NA,NA,"","","",1,6,"False","True",137.359440547531,245.163328947261,"r0c2_bottom_right",2,"63_78",0
63,"2021_Nov_01_1258","0 days 00:13:46.875754000",79,1,0.791404100000364,1616.296,"line",1.6667,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,7,"False","False",NA,NA,"",NA,"63_79",0
63,"2021_Nov_01_1258","0 days 00:13:47.510801000",79,2,0.791404100000364,2251.343,"line",1.6667,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,7,"False","False",NA,NA,"",NA,"63_79",0
63,"2021_Nov_01_1258","0 days 00:13:48.760058000",79,3,0.791404100000364,3500.6,"line",1.6667,-9.19313414725039,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_left","back_slash","selected",NA,7,"False","False",NA,NA,"",NA,"63_79",0
63,"2021_Nov_01_1258","0 days 00:13:49.595726000",79,4,0.791404100000364,4336.268,"submit",NA,NA,NA,NA,NA,"","","",1,7,"False","False",NA,NA,"",NA,"63_79",0
63,"2021_Nov_01_1258","0 days 00:13:52.680155000",80,1,0.174679300000207,2381.925,"line",2,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,11,"False","False",NA,NA,"",NA,"63_80",0
63,"2021_Nov_01_1258","0 days 00:13:53.781837000",80,2,0.174679300000207,3483.607,"line",1,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,11,"False","False",NA,NA,"",NA,"63_80",0
63,"2021_Nov_01_1258","0 days 00:13:56.684805000",80,3,0.174679300000207,6386.575,"line",2,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,11,"False","False",NA,NA,"",NA,"63_80",0
63,"2021_Nov_01_1258","0 days 00:13:57.219863000",80,4,0.174679300000207,6921.633,"submit",NA,NA,NA,NA,NA,"","","",1,11,"False","False",NA,NA,"",NA,"63_80",0
63,"2021_Nov_01_1258","0 days 00:13:58.870069000",81,1,0.0714574000012362,896.961,"line",1.6667,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,3,"False","False",NA,NA,"",NA,"63_81",0
63,"2021_Nov_01_1258","0 days 00:13:59.370969000",81,2,0.0714574000012362,1397.861,"line",2,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,3,"False","False",NA,NA,"",NA,"63_81",0
63,"2021_Nov_01_1258","0 days 00:13:59.938441000",81,3,0.0714574000012362,1965.333,"line",1.6667,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,3,"False","False",NA,NA,"",NA,"63_81",0
63,"2021_Nov_01_1258","0 days 00:14:01.274962000",81,4,0.0714574000012362,3301.854,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,3,"False","False",NA,NA,"",NA,"63_81",0
63,"2021_Nov_01_1258","0 days 00:14:03.407733000",82,1,0.289834600000177,1147.62,"line",1.6667,-106.894850610438,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_right","forward_slash","selected",NA,3,"False","True",137.359440547531,245.163328947261,"r0c2_bottom_right",2,"63_82",0
63,"2021_Nov_01_1258","0 days 00:14:04.508195000",82,2,0.289834600000177,2248.082,"line",1,186.210298779124,280,283.912015242312,210.326657894522,"r0c3_bottom_left","back_slash","selected",NA,3,"False","True",137.359440547531,245.163328947261,"r0c2_bottom_right",2,"63_82",0
63,"2021_Nov_01_1258","0 days 00:14:05.944629000",82,3,0.289834600000177,3684.516,"line",1.6667,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,3,"False","True",137.359440547531,245.163328947261,"r0c2_bottom_right",2,"63_82",0
63,"2021_Nov_01_1258","0 days 00:14:06.843939000",82,4,0.289834600000177,4583.826,"submit",NA,NA,NA,NA,NA,"","","",1,3,"False","True",137.359440547531,245.163328947261,"r0c2_bottom_right",2,"63_82",0
63,"2021_Nov_01_1258","0 days 00:14:08.596293000",83,1,0.656257000000551,480.546,"line",1,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,11,"False","False",NA,NA,"",NA,"63_83",0
63,"2021_Nov_01_1258","0 days 00:14:09.979915000",83,2,0.656257000000551,1864.168,"line",1.3333,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,11,"False","False",NA,NA,"",NA,"63_83",0
63,"2021_Nov_01_1258","0 days 00:14:14.971334000",83,3,0.656257000000551,6855.587,"line",2,-9.19313414725039,280,-106.894850610438,210.326657894522,"r0c1_bottom_right","forward_slash","selected",NA,11,"False","False",NA,NA,"",NA,"63_83",0
63,"2021_Nov_01_1258","0 days 00:14:15.873064000",83,4,0.656257000000551,7757.317,"submit",NA,NA,NA,NA,NA,"","","",1,11,"False","False",NA,NA,"",NA,"63_83",0
63,"2021_Nov_01_1258","0 days 00:14:18.105828000",84,1,0.722519900000407,580.059,"line",1.3333,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,3,"False","True",88.508582315937,150.326657894522,"r1c1_right",0,"63_84",0
63,"2021_Nov_01_1258","0 days 00:14:20.608044000",84,2,0.722519900000407,3082.275,"line",2,283.912015242312,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_right","forward_slash","selected",NA,3,"False","True",88.508582315937,150.326657894522,"r1c1_right",0,"63_84",0
63,"2021_Nov_01_1258","0 days 00:14:21.442060000",84,3,0.722519900000407,3916.291,"line",2,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,3,"False","True",88.508582315937,150.326657894522,"r1c1_right",0,"63_84",0
63,"2021_Nov_01_1258","0 days 00:14:22.174928000",84,4,0.722519900000407,4649.159,"submit",NA,NA,NA,NA,NA,"","","",0.333333333333333,3,"False","True",88.508582315937,150.326657894522,"r1c1_right",0,"63_84",0
63,"2021_Nov_01_1258","0 days 00:14:30.516205000",85,1,4.43260639999971,3182.16,"line",1.3333,-204.596567073625,280,-302.298283536813,210.326657894522,"r0c0_bottom_right","forward_slash","selected",NA,5,"False","True",137.359440547531,55.4899868417834,"r1c2_bottom_left",0,"63_85",0
63,"2021_Nov_01_1258","0 days 00:14:31.085312000",85,2,4.43260639999971,3751.267,"line",1.3333,-204.596567073625,280,-106.894850610438,210.326657894522,"r0c1_bottom_left","back_slash","selected",NA,5,"False","True",137.359440547531,55.4899868417834,"r1c2_bottom_left",0,"63_85",0
63,"2021_Nov_01_1258","0 days 00:14:32.020171000",85,3,4.43260639999971,4686.126,"line",1,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,5,"False","True",137.359440547531,55.4899868417834,"r1c2_bottom_left",0,"63_85",0
63,"2021_Nov_01_1258","0 days 00:14:32.873849000",85,4,4.43260639999971,5539.804,"submit",NA,NA,NA,NA,NA,"","","",1,5,"False","True",137.359440547531,55.4899868417834,"r1c2_bottom_left",0,"63_85",0
63,"2021_Nov_01_1258","0 days 00:14:35.172928000",86,1,0.79148350000105,729.26,"line",1.3333,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,3,"False","False",NA,NA,"",NA,"63_86",1
63,"2021_Nov_01_1258","0 days 00:14:36.141406000",86,2,0.79148350000105,1697.738,"line",1.3333,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,3,"False","False",NA,NA,"",NA,"63_86",1
63,"2021_Nov_01_1258","0 days 00:14:37.744267000",86,3,0.79148350000105,3300.599,"line",1.6667,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,3,"False","False",NA,NA,"",NA,"63_86",1
63,"2021_Nov_01_1258","0 days 00:14:37.943711000",86,4,0.79148350000105,3500.043,"line",1.6667,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","released",NA,3,"False","False",NA,NA,"",NA,"63_86",1
63,"2021_Nov_01_1258","0 days 00:14:38.844296000",86,5,0.79148350000105,4400.628,"line",1.6667,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,3,"False","False",NA,NA,"",NA,"63_86",1
63,"2021_Nov_01_1258","0 days 00:14:39.580324000",86,6,0.79148350000105,5136.656,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,3,"False","False",NA,NA,"",NA,"63_86",1
63,"2021_Nov_01_1258","0 days 00:14:41.846912000",87,1,0.528873600000225,998.325,"line",1.6667,186.210298779124,280,283.912015242312,210.326657894522,"r0c3_bottom_left","back_slash","selected",NA,3,"False","False",NA,NA,"",NA,"63_87",0
63,"2021_Nov_01_1258","0 days 00:14:42.980209000",87,2,0.528873600000225,2131.622,"line",2,283.912015242312,90.3266578945223,381.613731705499,20.6533157890446,"r1c3_bottom_left","back_slash","selected",NA,3,"False","False",NA,NA,"",NA,"63_87",0
63,"2021_Nov_01_1258","0 days 00:14:44.049315000",87,3,0.528873600000225,3200.728,"line",1.6667,88.508582315937,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_left","back_slash","selected",NA,3,"False","False",NA,NA,"",NA,"63_87",0
63,"2021_Nov_01_1258","0 days 00:14:44.936869000",87,4,0.528873600000225,4088.282,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,3,"False","False",NA,NA,"",NA,"63_87",0
63,"2021_Nov_01_1258","0 days 00:14:46.723052000",88,1,0.685793500000727,449.796,"line",1,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,7,"False","True",39.6577240843433,55.4899868417834,"r1c1_bottom_right",0,"63_88",0
63,"2021_Nov_01_1258","0 days 00:14:47.250952000",88,2,0.685793500000727,977.696,"line",1.3333,-9.19313414725039,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_left","back_slash","selected",NA,7,"False","True",39.6577240843433,55.4899868417834,"r1c1_bottom_right",0,"63_88",0
63,"2021_Nov_01_1258","0 days 00:14:49.037309000",88,3,0.685793500000727,2764.053,"line",1.3333,-204.596567073625,280,-106.894850610438,210.326657894522,"r0c1_bottom_left","back_slash","selected",NA,7,"False","True",39.6577240843433,55.4899868417834,"r1c1_bottom_right",0,"63_88",0
63,"2021_Nov_01_1258","0 days 00:14:49.909038000",88,4,0.685793500000727,3635.782,"submit",NA,NA,NA,NA,NA,"","","",1,7,"False","True",39.6577240843433,55.4899868417834,"r1c1_bottom_right",0,"63_88",0
63,"2021_Nov_01_1258","0 days 00:14:52.457257000",89,1,0.140299299999242,1797.868,"line",2,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,8,"False","False",NA,NA,"",NA,"63_89",0
63,"2021_Nov_01_1258","0 days 00:14:53.241968000",89,2,0.140299299999242,2582.579,"line",1.3333,283.912015242312,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_right","forward_slash","selected",NA,8,"False","False",NA,NA,"",NA,"63_89",0
63,"2021_Nov_01_1258","0 days 00:14:54.876755000",89,3,0.140299299999242,4217.366,"line",2,-9.19313414725039,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_left","back_slash","selected",NA,8,"False","False",NA,NA,"",NA,"63_89",0
63,"2021_Nov_01_1258","0 days 00:14:55.614869000",89,4,0.140299299999242,4955.48,"submit",NA,NA,NA,NA,NA,"","","",1,8,"False","False",NA,NA,"",NA,"63_89",0
63,"2021_Nov_01_1258","0 days 00:14:57.912371000",90,1,0.0934873999995034,1647.987,"line",1.3333,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,5,"False","False",NA,NA,"",NA,"63_90",1
63,"2021_Nov_01_1258","0 days 00:14:58.514172000",90,2,0.0934873999995034,2249.788,"line",1,-9.19313414725039,400,-9.19313414725039,280,"r0c1_right","vertical","selected",NA,5,"False","False",NA,NA,"",NA,"63_90",1
63,"2021_Nov_01_1258","0 days 00:14:58.947139000",90,3,0.0934873999995034,2682.755,"line",1,-9.19313414725039,400,-9.19313414725039,280,"r0c1_right","vertical","released",NA,5,"False","False",NA,NA,"",NA,"63_90",1
63,"2021_Nov_01_1258","0 days 00:15:01.216504000",90,4,0.0934873999995034,4952.12,"line",1,-204.596567073625,280,-302.298283536813,210.326657894522,"r0c0_bottom_right","forward_slash","selected",NA,5,"False","False",NA,NA,"",NA,"63_90",1
63,"2021_Nov_01_1258","0 days 00:15:01.984383000",90,5,0.0934873999995034,5719.999,"line",1,-9.19313414725039,400,-9.19313414725039,280,"r0c1_right","vertical","selected",NA,5,"False","False",NA,NA,"",NA,"63_90",1
63,"2021_Nov_01_1258","0 days 00:15:02.986980000",90,6,0.0934873999995034,6722.596,"submit",NA,NA,NA,NA,NA,"","","",1,5,"False","False",NA,NA,"",NA,"63_90",1
63,"2021_Nov_01_1258","0 days 00:15:05.436764000",91,1,0.004317799999626,1846.196,"line",1.6667,-9.19313414725039,280,-106.894850610438,210.326657894522,"r0c1_bottom_right","forward_slash","selected",NA,6,"False","False",NA,NA,"",NA,"63_91",0
63,"2021_Nov_01_1258","0 days 00:15:06.171503000",91,2,0.004317799999626,2580.935,"line",1.6667,88.508582315937,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_left","back_slash","selected",NA,6,"False","False",NA,NA,"",NA,"63_91",0
63,"2021_Nov_01_1258","0 days 00:15:07.206885000",91,3,0.004317799999626,3616.317,"line",1.6667,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,6,"False","False",NA,NA,"",NA,"63_91",0
63,"2021_Nov_01_1258","0 days 00:15:08.024357000",91,4,0.004317799999626,4433.789,"submit",NA,NA,NA,NA,NA,"","","",1,6,"False","False",NA,NA,"",NA,"63_91",0
63,"2021_Nov_01_1258","0 days 00:15:09.607461000",92,1,0.331071900000097,745.46,"line",1,-9.19313414725039,280,-106.894850610438,210.326657894522,"r0c1_bottom_right","forward_slash","selected",NA,5,"False","False",NA,NA,"",NA,"63_92",0
63,"2021_Nov_01_1258","0 days 00:15:11.709304000",92,2,0.331071900000097,2847.303,"line",1.3333,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,5,"False","False",NA,NA,"",NA,"63_92",0
63,"2021_Nov_01_1258","0 days 00:15:12.711726000",92,3,0.331071900000097,3849.725,"line",1.3333,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,5,"False","False",NA,NA,"",NA,"63_92",0
63,"2021_Nov_01_1258","0 days 00:15:13.580900000",92,4,0.331071900000097,4718.899,"submit",NA,NA,NA,NA,NA,"","","",1,5,"False","False",NA,NA,"",NA,"63_92",0
63,"2021_Nov_01_1258","0 days 00:15:15.448335000",93,1,0.0945563000004768,1248.95,"line",1.3333,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,4,"False","True",186.210298779124,-39.3466842109554,"r2c2_right",2,"63_93",0
63,"2021_Nov_01_1258","0 days 00:15:16.246853000",93,2,0.0945563000004768,2047.468,"line",1,-204.596567073625,400,-204.596567073625,280,"r0c0_right","vertical","selected",NA,4,"False","True",186.210298779124,-39.3466842109554,"r2c2_right",2,"63_93",0
