3.2076 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
16.9631 	EXP 	Created isi_blank1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='isi_blank1', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
16.9666 	WARNING 	User requested fullscreen with size [1920 1080], but screen is actually [3840, 2160]. Using actual size
17.7229 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000253CE28ABB0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000253F3768FD0>, multiSample=False, name='window1', numSamples=2, pos=(1920, 0), screen=1, size=array([3840, 2160]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
17.7230 	EXP 	window1: mouseVisible = True
17.7248 	EXP 	Created stimulus_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='stimulus_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
17.7273 	EXP 	Created blank_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='blank_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
17.7289 	EXP 	Created error_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='error_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
17.7555 	EXP 	text: autoDraw = True
19.0002 	EXP 	Imported stimuli.xlsx as conditions, 16 conditions, 4 params
19.0012 	EXP 	Created sequence: random, trialTypes=16, nReps=5, seed=None
19.0017 	EXP 	New trial (rep=0, index=0): {'stimulus': 9, 'display': 0, 'cor_mag_resp': 'k', 'cor_par_resp': 'f'}
19.0033 	DATA 	Keypress: space
19.0381 	EXP 	text: autoDraw = False
19.0381 	EXP 	isi_blank0: autoDraw = True
19.0548 	EXP 	isi_blank1: autoDraw = True
19.5255 	EXP 	isi_blank1: autoDraw = False
19.5387 	EXP 	isi_blank0: autoDraw = False
19.5387 	EXP 	stimulus_text: height = 0.1
19.5387 	EXP 	stimulus_text: height = 0.1
19.5387 	EXP 	stimulus_text: height = 0.1
19.5387 	EXP 	stimulus_text: text = 9
19.5387 	EXP 	stimulus_text: autoDraw = True
19.5557 	EXP 	blank_text: autoDraw = True
20.8404 	DATA 	Keypress: k
20.8748 	EXP 	New trial (rep=0, index=1): {'stimulus': 2, 'display': 1, 'cor_mag_resp': 'j', 'cor_par_resp': 'f'}
20.8902 	EXP 	blank_text: autoDraw = False
20.9049 	EXP 	stimulus_text: autoDraw = False
20.9049 	EXP 	error_text: height = 0.1
20.9049 	EXP 	error_text: height = 0.1
20.9049 	EXP 	error_text: height = 0.1
20.9049 	EXP 	error_text: text = 'ERROR!'
20.9049 	EXP 	error_text: autoDraw = False
21.4047 	EXP 	isi_blank0: autoDraw = True
21.4218 	EXP 	isi_blank1: autoDraw = True
21.8917 	EXP 	isi_blank1: autoDraw = False
21.8917 	EXP 	stimulus_text: height = 0.1
21.8917 	EXP 	stimulus_text: height = 0.1
21.8917 	EXP 	stimulus_text: height = 0.1
21.8917 	EXP 	stimulus_text: text = 2
21.9046 	EXP 	isi_blank0: autoDraw = False
21.9046 	EXP 	blank_text: autoDraw = True
21.9222 	EXP 	stimulus_text: autoDraw = True
25.6406 	DATA 	Keypress: j
25.6572 	EXP 	New trial (rep=0, index=2): {'stimulus': 7, 'display': 1, 'cor_mag_resp': 'k', 'cor_par_resp': 'f'}
25.6726 	EXP 	stimulus_text: autoDraw = False
25.6726 	EXP 	error_text: text = 'ERROR!'
25.6726 	EXP 	error_text: autoDraw = False
25.6885 	EXP 	blank_text: autoDraw = False
26.1881 	EXP 	isi_blank0: autoDraw = True
26.2045 	EXP 	isi_blank1: autoDraw = True
26.7115 	EXP 	isi_blank1: autoDraw = False
26.7115 	EXP 	stimulus_text: height = 0.1
26.7115 	EXP 	stimulus_text: height = 0.1
26.7115 	EXP 	stimulus_text: height = 0.1
26.7115 	EXP 	stimulus_text: text = 7
26.7221 	EXP 	isi_blank0: autoDraw = False
26.7221 	EXP 	blank_text: autoDraw = True
26.7403 	EXP 	stimulus_text: autoDraw = True
28.5902 	DATA 	Keypress: k
28.6066 	EXP 	New trial (rep=0, index=3): {'stimulus': 6, 'display': 0, 'cor_mag_resp': 'k', 'cor_par_resp': 'd'}
28.6219 	EXP 	stimulus_text: autoDraw = False
28.6219 	EXP 	error_text: text = 'ERROR!'
28.6219 	EXP 	error_text: autoDraw = False
28.6382 	EXP 	blank_text: autoDraw = False
29.1377 	EXP 	isi_blank0: autoDraw = True
29.1547 	EXP 	isi_blank1: autoDraw = True
29.6593 	EXP 	isi_blank1: autoDraw = False
29.6716 	EXP 	isi_blank0: autoDraw = False
29.6716 	EXP 	stimulus_text: height = 0.1
29.6716 	EXP 	stimulus_text: height = 0.1
29.6716 	EXP 	stimulus_text: height = 0.1
29.6716 	EXP 	stimulus_text: text = 6
29.6716 	EXP 	stimulus_text: autoDraw = True
29.6888 	EXP 	blank_text: autoDraw = True
30.5568 	EXP 	New trial (rep=0, index=4): {'stimulus': 4, 'display': 1, 'cor_mag_resp': 'j', 'cor_par_resp': 'f'}
30.5576 	DATA 	Keypress: k
30.5722 	EXP 	blank_text: autoDraw = False
30.5884 	EXP 	stimulus_text: autoDraw = False
30.5884 	EXP 	error_text: text = 'ERROR!'
30.5884 	EXP 	error_text: autoDraw = False
31.0877 	EXP 	isi_blank0: autoDraw = True
31.1045 	EXP 	isi_blank1: autoDraw = True
31.6080 	EXP 	isi_blank1: autoDraw = False
31.6080 	EXP 	stimulus_text: height = 0.1
31.6080 	EXP 	stimulus_text: height = 0.1
31.6080 	EXP 	stimulus_text: height = 0.1
31.6080 	EXP 	stimulus_text: text = 4
31.6222 	EXP 	isi_blank0: autoDraw = False
31.6222 	EXP 	blank_text: autoDraw = True
31.6393 	EXP 	stimulus_text: autoDraw = True
32.8065 	EXP 	New trial (rep=0, index=5): {'stimulus': 9, 'display': 1, 'cor_mag_resp': 'k', 'cor_par_resp': 'f'}
32.8073 	DATA 	Keypress: j
32.8218 	EXP 	stimulus_text: autoDraw = False
32.8218 	EXP 	error_text: text = 'ERROR!'
32.8218 	EXP 	error_text: autoDraw = False
32.8377 	EXP 	blank_text: autoDraw = False
33.3377 	EXP 	isi_blank0: autoDraw = True
33.3544 	EXP 	isi_blank1: autoDraw = True
33.8592 	EXP 	isi_blank1: autoDraw = False
33.8592 	EXP 	stimulus_text: height = 0.1
33.8592 	EXP 	stimulus_text: height = 0.1
33.8592 	EXP 	stimulus_text: height = 0.1
33.8592 	EXP 	stimulus_text: text = 9
33.8710 	EXP 	isi_blank0: autoDraw = False
33.8710 	EXP 	blank_text: autoDraw = True
33.8891 	EXP 	stimulus_text: autoDraw = True
34.5231 	EXP 	New trial (rep=0, index=6): {'stimulus': 2, 'display': 0, 'cor_mag_resp': 'j', 'cor_par_resp': 'f'}
34.5239 	DATA 	Keypress: k
34.5388 	EXP 	stimulus_text: autoDraw = False
34.5388 	EXP 	error_text: text = 'ERROR!'
34.5388 	EXP 	error_text: autoDraw = False
34.5552 	EXP 	blank_text: autoDraw = False
35.0543 	EXP 	isi_blank0: autoDraw = True
35.0711 	EXP 	isi_blank1: autoDraw = True
35.5748 	EXP 	isi_blank1: autoDraw = False
35.5881 	EXP 	isi_blank0: autoDraw = False
35.5881 	EXP 	stimulus_text: height = 0.1
35.5881 	EXP 	stimulus_text: height = 0.1
35.5881 	EXP 	stimulus_text: height = 0.1
35.5881 	EXP 	stimulus_text: text = 2
35.5881 	EXP 	stimulus_text: autoDraw = True
35.6048 	EXP 	blank_text: autoDraw = True
36.5895 	DATA 	Keypress: k
36.6235 	EXP 	blank_text: autoDraw = False
36.6380 	EXP 	stimulus_text: autoDraw = False
36.6380 	EXP 	error_text: text = 'ERROR!'
36.6380 	EXP 	error_text: autoDraw = True
37.1381 	EXP 	New trial (rep=0, index=7): {'stimulus': 8, 'display': 1, 'cor_mag_resp': 'k', 'cor_par_resp': 'd'}
37.1710 	EXP 	error_text: autoDraw = False
37.1710 	EXP 	isi_blank0: autoDraw = True
37.1877 	EXP 	isi_blank1: autoDraw = True
37.6578 	EXP 	isi_blank1: autoDraw = False
37.6578 	EXP 	stimulus_text: height = 0.1
37.6578 	EXP 	stimulus_text: height = 0.1
37.6578 	EXP 	stimulus_text: height = 0.1
37.6578 	EXP 	stimulus_text: text = 8
37.6715 	EXP 	isi_blank0: autoDraw = False
37.6715 	EXP 	blank_text: autoDraw = True
37.6888 	EXP 	stimulus_text: autoDraw = True
38.7069 	DATA 	Keypress: k
38.7236 	EXP 	New trial (rep=0, index=8): {'stimulus': 8, 'display': 0, 'cor_mag_resp': 'k', 'cor_par_resp': 'd'}
38.7421 	EXP 	stimulus_text: autoDraw = False
38.7421 	EXP 	error_text: text = 'ERROR!'
38.7421 	EXP 	error_text: autoDraw = False
38.7546 	EXP 	blank_text: autoDraw = False
39.2543 	EXP 	isi_blank0: autoDraw = True
39.2709 	EXP 	isi_blank1: autoDraw = True
39.7758 	EXP 	isi_blank1: autoDraw = False
39.7881 	EXP 	isi_blank0: autoDraw = False
39.7881 	EXP 	stimulus_text: height = 0.1
39.7881 	EXP 	stimulus_text: height = 0.1
39.7881 	EXP 	stimulus_text: height = 0.1
39.7881 	EXP 	stimulus_text: text = 8
39.7881 	EXP 	stimulus_text: autoDraw = True
39.8048 	EXP 	blank_text: autoDraw = True
40.8397 	EXP 	New trial (rep=0, index=9): {'stimulus': 4, 'display': 0, 'cor_mag_resp': 'j', 'cor_par_resp': 'f'}
40.8406 	DATA 	Keypress: k
40.8550 	EXP 	blank_text: autoDraw = False
40.8709 	EXP 	stimulus_text: autoDraw = False
40.8709 	EXP 	error_text: text = 'ERROR!'
40.8709 	EXP 	error_text: autoDraw = False
41.3709 	EXP 	isi_blank0: autoDraw = True
41.3875 	EXP 	isi_blank1: autoDraw = True
41.8881 	EXP 	isi_blank1: autoDraw = False
41.9042 	EXP 	isi_blank0: autoDraw = False
41.9042 	EXP 	stimulus_text: height = 0.1
41.9042 	EXP 	stimulus_text: height = 0.1
41.9042 	EXP 	stimulus_text: height = 0.1
41.9042 	EXP 	stimulus_text: text = 4
41.9042 	EXP 	stimulus_text: autoDraw = True
41.9209 	EXP 	blank_text: autoDraw = True
42.9563 	EXP 	New trial (rep=0, index=10): {'stimulus': 7, 'display': 0, 'cor_mag_resp': 'k', 'cor_par_resp': 'f'}
42.9574 	DATA 	Keypress: j
42.9720 	EXP 	blank_text: autoDraw = False
42.9876 	EXP 	stimulus_text: autoDraw = False
42.9876 	EXP 	error_text: text = 'ERROR!'
42.9876 	EXP 	error_text: autoDraw = False
43.4875 	EXP 	isi_blank0: autoDraw = True
43.5048 	EXP 	isi_blank1: autoDraw = True
44.0066 	EXP 	isi_blank1: autoDraw = False
44.0208 	EXP 	isi_blank0: autoDraw = False
44.0208 	EXP 	stimulus_text: height = 0.1
44.0208 	EXP 	stimulus_text: height = 0.1
44.0208 	EXP 	stimulus_text: height = 0.1
44.0208 	EXP 	stimulus_text: text = 7
44.0208 	EXP 	stimulus_text: autoDraw = True
44.0381 	EXP 	blank_text: autoDraw = True
45.0567 	DATA 	Keypress: k
45.0730 	EXP 	New trial (rep=0, index=11): {'stimulus': 6, 'display': 1, 'cor_mag_resp': 'k', 'cor_par_resp': 'd'}
45.0881 	EXP 	blank_text: autoDraw = False
45.1041 	EXP 	stimulus_text: autoDraw = False
45.1041 	EXP 	error_text: text = 'ERROR!'
45.1041 	EXP 	error_text: autoDraw = False
45.6042 	EXP 	isi_blank0: autoDraw = True
45.6214 	EXP 	isi_blank1: autoDraw = True
46.1239 	EXP 	isi_blank1: autoDraw = False
46.1239 	EXP 	stimulus_text: height = 0.1
46.1239 	EXP 	stimulus_text: height = 0.1
46.1239 	EXP 	stimulus_text: height = 0.1
46.1239 	EXP 	stimulus_text: text = 6
46.1375 	EXP 	isi_blank0: autoDraw = False
46.1375 	EXP 	blank_text: autoDraw = True
46.1550 	EXP 	stimulus_text: autoDraw = True
47.4401 	DATA 	Keypress: k
47.4567 	EXP 	New trial (rep=0, index=12): {'stimulus': 3, 'display': 1, 'cor_mag_resp': 'j', 'cor_par_resp': 'd'}
47.4719 	EXP 	stimulus_text: autoDraw = False
47.4719 	EXP 	error_text: text = 'ERROR!'
47.4719 	EXP 	error_text: autoDraw = False
47.4874 	EXP 	blank_text: autoDraw = False
47.9874 	EXP 	isi_blank0: autoDraw = True
48.0041 	EXP 	isi_blank1: autoDraw = True
48.5080 	EXP 	isi_blank1: autoDraw = False
48.5080 	EXP 	stimulus_text: height = 0.1
48.5080 	EXP 	stimulus_text: height = 0.1
48.5080 	EXP 	stimulus_text: height = 0.1
48.5080 	EXP 	stimulus_text: text = 3
48.5214 	EXP 	isi_blank0: autoDraw = False
48.5214 	EXP 	blank_text: autoDraw = True
48.5386 	EXP 	stimulus_text: autoDraw = True
53.6727 	EXP 	New trial (rep=0, index=13): {'stimulus': 1, 'display': 0, 'cor_mag_resp': 'j', 'cor_par_resp': 'd'}
53.6736 	DATA 	Keypress: j
53.6911 	EXP 	stimulus_text: autoDraw = False
53.6911 	EXP 	error_text: text = 'ERROR!'
53.6911 	EXP 	error_text: autoDraw = False
53.7043 	EXP 	blank_text: autoDraw = False
54.2041 	EXP 	isi_blank0: autoDraw = True
54.2208 	EXP 	isi_blank1: autoDraw = True
54.7262 	EXP 	isi_blank1: autoDraw = False
54.7383 	EXP 	isi_blank0: autoDraw = False
54.7383 	EXP 	stimulus_text: height = 0.1
54.7383 	EXP 	stimulus_text: height = 0.1
54.7383 	EXP 	stimulus_text: height = 0.1
54.7383 	EXP 	stimulus_text: text = 1
54.7383 	EXP 	stimulus_text: autoDraw = True
54.7552 	EXP 	blank_text: autoDraw = True
55.7566 	EXP 	New trial (rep=0, index=14): {'stimulus': 3, 'display': 0, 'cor_mag_resp': 'j', 'cor_par_resp': 'd'}
55.7574 	DATA 	Keypress: j
55.7763 	EXP 	blank_text: autoDraw = False
55.7877 	EXP 	stimulus_text: autoDraw = False
55.7877 	EXP 	error_text: text = 'ERROR!'
55.7877 	EXP 	error_text: autoDraw = False
56.2872 	EXP 	isi_blank0: autoDraw = True
56.3039 	EXP 	isi_blank1: autoDraw = True
56.8072 	EXP 	isi_blank1: autoDraw = False
56.8205 	EXP 	isi_blank0: autoDraw = False
56.8205 	EXP 	stimulus_text: height = 0.1
56.8205 	EXP 	stimulus_text: height = 0.1
56.8205 	EXP 	stimulus_text: height = 0.1
56.8205 	EXP 	stimulus_text: text = 3
56.8205 	EXP 	stimulus_text: autoDraw = True
56.8372 	EXP 	blank_text: autoDraw = True
60.5721 	EXP 	New trial (rep=0, index=15): {'stimulus': 1, 'display': 1, 'cor_mag_resp': 'j', 'cor_par_resp': 'd'}
60.5730 	DATA 	Keypress: j
60.5873 	EXP 	blank_text: autoDraw = False
60.6041 	EXP 	stimulus_text: autoDraw = False
60.6041 	EXP 	error_text: text = 'ERROR!'
60.6041 	EXP 	error_text: autoDraw = False
61.1038 	EXP 	isi_blank0: autoDraw = True
61.1207 	EXP 	isi_blank1: autoDraw = True
61.5910 	EXP 	isi_blank1: autoDraw = False
61.5910 	EXP 	stimulus_text: height = 0.1
61.5910 	EXP 	stimulus_text: height = 0.1
61.5910 	EXP 	stimulus_text: height = 0.1
61.5910 	EXP 	stimulus_text: text = 1
61.6046 	EXP 	isi_blank0: autoDraw = False
61.6046 	EXP 	blank_text: autoDraw = True
61.6216 	EXP 	stimulus_text: autoDraw = True
64.7066 	DATA 	Keypress: escape
65.3452 	EXP 	window1: mouseVisible = True
65.3865 	EXP 	window1: mouseVisible = True
